domain,col_nm,values
날짜,OPR_BG_DT,"['2013', 'NULL', '2714', '2073', '2016', '2018', '2010', '3013', '7017', '2016', '2017', '2010', '2018', '2716', 'NULL', '2017', '2011', '2047', 'NULL', '2913', 'NULL', '2013', '2017', '1014', '2217', '2713', '2613', '2010', '8014', '4014', '2044', '2914', '9014', '8016', '2023', '2053', '2017', 'NULL', '2014', '2010', '2016', '2016', '2011', '2003', '2016', 'NULL', '2017', '2019', 'NULL', '2814', '2914', 'NULL', '2018', '2116', '2010', '2011', '2019', '2017', 'NULL', '9014', '2093', '2056', '2020', '2010', '2046', '2011', '2012', 'NULL', '2617', 'NULL', '2020', '2016', '2017', '2047', '2414', '2017', '2816', '2014', '2020', '9017', '2011', '2613', '8013', '2014', 'NULL', '2097', '3013', '2083', '2011', '2016', 'NULL', '2011', '2317', '9014', '2096', '2016', 'NULL', '3014', '2003', '2011']"
수량,TOT_BN_PL_AR,"['NULL', 'NULL', 'NULL', '19338', '614931.5', 'NULL', 'NULL', 'NULL', 'NULL', '19338', '8859029', '69338', 'NULL', '8858729', '614635.5', '8859709', '92785', '614691.5', 'NULL', 'NULL', '614631.5', 'NULL', '22785', 'NULL', '8858729', '79338', '22785', 'NULL', 'NULL', 'NULL', '8859629', '8899729', '8859829', '19388', '19338', '22585', '22785', '5859729', '82785', '8854729', '614631.3', '22685', 'NULL', '8759729', '615631.5', '8859129', 'NULL', '654631.5', '22735', '22784', 'NULL', '19308', 'NULL', '8859720', '22787', '8854729', '28785', '16338', '12338', '19338', '8859799', 'NULL', 'NULL', '614831.5', '8859739', '2859729', '614531.5', '22775', '22705', 'NULL', '21785', '614731.5', '19330', '654631.5', '19332', '614691.5', '19338', '18338', '8859799', '12785', '8859529', '684631.5', 'NULL', 'NULL', '664631.5', 'NULL', 'NULL', '22785', '634631.5', '72785', '12785', '614631.4', '14338', 'NULL', '114631.5', '10338', 'NULL', '22782', '8859723', 'NULL']"
수량,DEV_RAI_EPS_AR,"['19538', '8859729', '10338', '19338', '8859723', '46529', '560182', '1859729', '8859721', 'NULL', '8839729', '19336', '19335', '8853729', '19333', '15338', 'NULL', 'NULL', '19337', '8859720', 'NULL', 'NULL', '580132', '16529', '13529', 'NULL', '510182', '8159729', '8459729', '15338', '8359729', '580180', '4859729', '581182', '26529', '880182', '8859729', 'NULL', '19529', '8859029', '8859721', '46529', '8851729', '8859739', '16521', '580982', '980182', '5859729', '780182', '590182', '19338', 'NULL', '19334', '8859726', '580182', 'NULL', '13338', 'NULL', 'NULL', '10529', '11529', '49338', '580182', '39338', 'NULL', '19308', '19308', 'NULL', 'NULL', '586182', '19332', '8809729', '16579', '15338', 'NULL', 'NULL', 'NULL', '8459729', '86529', '8859722', '580180', '19358', '580183', '49338', '18529', '19038', 'NULL', '8855729', '12338', '8829729', 'NULL', '580142', '586182', '581182', '15338', '16521', '16929', 'NULL', '19328', '8759729']"
날짜,CTW_BG_DT,"['2013', '4007', '2414', '2015', '2007', '2107', '2016', '2094', '1007', '2094', 'NULL', '6010', '2714', '2515', '2016', '2020', '2010', 'NULL', '2014', '2007', 'NULL', '2015', '2014', '2014', '2097', '2017', '2009', '2011', '2507', '2810', '2017', '2016', '2016', 'NULL', '1014', 'NULL', '7010', '2707', '9015', '2075', '2012', 'NULL', '2017', '2407', 'NULL', '2017', 'NULL', 'NULL', '2094', '2008', '2017', '2008', 'NULL', '2507', '2035', '3014', 'NULL', '2018', '2005', '2015', '2034', 'NULL', 'NULL', '3007', '2007', '2012', '2016', '2014', '2010', '2084', '2007', '2002', 'NULL', 'NULL', '2410', '2008', '2410', '2074', '2013', '2014', 'NULL', '2025', '2107', '2610', '2013', '3010', '2008', 'NULL', '2008', '2014', '2000', '9015', '2014', '2010', 'NULL', '2015', 'NULL', '2514', '4010', '2010']"
날짜,CPT_DT,"['2015', '5020', '2050', '20121231', '101212', '2017', '2012', 'NULL', '261512', '2020', '20111231', '2320', '2018', '2010', 'NULL', '201592', '201216', '2020', '2012', 'NULL', '2012', '201712', 'NULL', '2019', '201211', '201712', '2020', 'NULL', '2012', '201512', '701512', '241512', '201112', '1020', '20111231', '201112', '2018', '211112', '205112', '2020', '701112', 'NULL', '203512', 'NULL', '20111231', 'NULL', '2016', '2029', '1020', '2018', '2021', '2022', '2015', 'NULL', '2015', '201012', '20111231', 'NULL', '200112', '2017', '2320', '201118', '201582', '202512', '2020', '241512', 'NULL', '501112', '101512', '2015', '291212', 'NULL', '301512', '2018', '281212', '2018', 'NULL', '2021', 'NULL', '201412', '2020', '1020', 'NULL', '201215', '201122', '201592', '20121231', 'NULL', '201112', '201312', '201517', '20121231', '211112', '201112', '2620', '201152', '2026', '2017', '201172', '201514']"
수량,BN_AR,"['72901221', '72508221', '73908221', '79908221', '1320288.5', '951121', '2235000', '3300288.5', '2135000', '1330288.5', '1300288.5', 'NULL', '72909221', '3135000', '4300288.5', '72408221', '2135010', '555121', '551124', 'NULL', '1300288.5', '2135600', '1300688.5', '1304288.5', '72708221', '70908221', 'NULL', 'NULL', '77908221', '551127', '1360288.5', '2135300', '2165000', '12908221', '72908220', '72918221', '1360288.5', '72908121', '72903221', '2135020', '72008221', '7135000', '551721', 'NULL', '72708221', '1300088.5', '2135001', '2145000', '72908281', 'NULL', '1100288.5', '951121', '2300288.5', 'NULL', '1360288.5', '551221', 'NULL', 'NULL', '72108221', '561121', 'NULL', '72948221', '52908221', '2135009', 'NULL', 'NULL', '2165000', '2135040', '7135000', '1300288.5', 'NULL', 'NULL', '62908221', '551921', '1300088.5', '7300288.5', 'NULL', '72998221', '7135000', 'NULL', '8135000', '351121', '551021', '72908221', '551721', 'NULL', '82908221', '1380288.5', '2175000', '551821', '451121', '551125', '72908421', '2135002', '9135000', '551120', '521121', 'NULL', 'NULL', '551127']"
수량,DEV_AR,"['72108221', 'NULL', '72908821', '72908226', '1300288.2', 'NULL', '21024', '1303288.5', '7300288.5', '1300288.1', '551221', 'NULL', '71094', '72908721', '551021', '72909221', '71084', '551161', '551121', '1300888.5', '7300288.5', '1300284.5', '71023', '71034', '751121', '71074', 'NULL', '551521', '552121', '551129', '11024', 'NULL', '71908221', 'NULL', '72928221', '77908221', 'NULL', '1300288.8', '4300288.5', '71044', '71026', '72908121', '551121', '71028', '1370288.5', '71024', '72908211', 'NULL', '571121', '71025', '1330288.5', 'NULL', 'NULL', '1300287.5', '651121', '1300088.5', 'NULL', '71084', 'NULL', '7300288.5', '72908421', 'NULL', '1380288.5', '72905221', '1300208.5', '551121', '551101', '70024', '551127', '82908221', '72908231', '72908921', '1300208.5', '71044', '61024', '2300288.5', '72978221', '71054', '1800288.5', 'NULL', 'NULL', '1900288.5', '3300288.5', '71024', '51024', 'NULL', '1300288.4', '551121', '72908321', '70908221', '77024', '1310288.5', '559121', '11024', '71027', 'NULL', '551125', '1380288.5', '74024', '551125']"
번호,INP_USR_ID,"['phrt3', 'sga2', 'uart5', 'paqt6', 'sga3', 'uart2', 'sgg4', 'parz5', 'pact2', 'part3', 'parv6', 'paat6', 'kart3', 'part5', 'prrt3', 'gart6', 'parz2', 'iart5', 'pamt6', 'iart5', 'rart3', 'part4', 'parf2', 'park6', 'pnrt6', 'oart5', 'psrt3', 'paro5', 'sgg4', 'sgr4', 'pant2', 'gart6', 'part5', 'sja4', 'part4', 'part0', 'part5', 'part4', 'swa4', 'part6', 'nart5', 'pari5', 'sha4', 'parb6', 'pcrt3', 'sga4', 'pabt2', 'sga7', 'psrt2', 'part0', 'paxt3', 'parc6', 'part6', 'paht3', 'part0', 'pagt5', 'part5', 'pawt5', 'pavt3', 'paet2', 'parg5', 'sga8', 'part3', 'part7', 'pajt6', 'parv2', 'pars6', 'port2', 'sga5', 'sgh4', 'part2', 'parp5', 'oart5', 'yga4', 'pari2', 'pjrt6', 'aga4', 'lart6', 'sza4', 'sga2', 'mart6', 'pars2', 'part3', 'pert2', 'parp5', 'pcrt3', 'payt6', 'part6', 'sna4', 'pprt2', 'sgv4', 'port6', 'fga4', 'part8', 'oart2', 'parf2', 'part7', 'sva4', 'part5', 'pkrt3']"
날짜,INP_DT,"['20000107', '90200212', '20202106', '20220107', '20691202', '90200106', '60191202', '22191202', '20191902', '20240107', '70200313', '20200106', '20204107', '20200106', '20280106', '20200313', '20191102', '20400313', '20200343', '20203106', '20209212', '24200212', '20191102', '20230313', '26200212', '50200106', '20207313', '20230212', '80191202', '20200712', '20200107', '23200313', '20209107', '20300106', '20240212', '27200107', '20500313', '20200317', '20200101', '20280212', '20290106', '70200106', '20100212', '20191202', '20200912', '20200106', '80191202', '20191002', '20191402', '50200106', '20891202', '20205106', '24200212', '20200007', '20206313', '20200109', '26200313', '22200212', '60200107', '20230313', '20200006', '23200313', '24200107', '20200107', '20270107', '20191201', '20230212', '26200107', '20200219', '20200207', '20202313', '20280106', '20203313', '20200807', '20101202', '22191202', '20200166', '20200207', '20191204', '20200413', '20230212', '20280106', '20200216', '20206107', '20240212', '20200197', '20200218', '20205106', '20200202', '20200307', '20191202', '20791202', '25200212', '20200312', '20200343', '20200306', '22200313', '20204313', '20200157', '20191202']"
날짜,INP_TM,"['114109', '114129', '135542', '111024', '122828', '114127', '122828', '114125', '033246', '114129', '102838', '115129', '043246', '102828', '535544', '135547', '114139', '114929', '171054', '171054', '102827', '135545', '111084', '502828', '110054', '114929', '114123', '111654', '114054', '115054', '102823', '202828', '102828', '102824', '102888', '093546', '137544', '111129', '119129', '118054', '135544', '135545', '114124', '114129', '131054', '114729', '133544', '114129', '093246', '102888', '185544', '119129', '100828', '093243', '102828', '093286', '111454', '172828', '155544', '093206', '135542', '102828', '102878', '114829', '194129', '902828', '093246', '114123', '093146', '102528', '142828', '711054', '111050', '139544', '115129', '093241', '172828', '110054', '102128', '802828', '102820', '114199', '502828', '111074', '211054', '111014', '093246', '131544', '003246', '135514', '611054', '135744', '114159', '093206', '132828', '102822', '111754', '113054', '114126', '142828']"
번호,UPT_USR_ID,"['patt6', 'sja4', 'sgz3', 'oga3', 'sza3', 'parl2', 'sart6', 'sgc4', 'part7', 'ptrt2', 'qart2', 'cart5', 'dart2', 'pzrt5', 'cart2', 'payt6', 'zga4', 'psrt2', 'parx2', 'pary5', 'sga5', 'part1', 'part4', 'parv2', 'sgz4', 'sga7', 'pari2', 'sga3', 'nga4', 'iart5', 'pcrt6', 'parc5', 'pwrt6', 'pert5', 'pant6', 'sga5', 'parp2', 'sga0', 'parb5', 'pawt5', 'part0', 'pazt6', 'lga4', 'pxrt5', 'sgi3', 'mart2', 'pavt5', 'sgq3', 'spa4', 'cart2', 'parn5', 'pait6', 'pnrt6', 'part5', 'sga6', 'sda3', 'part7', 'plrt2', 'swa4', 'part3', 'paht5', 'gart5', 'sgs4', 'pbrt5', 'sgx3', 'sgf3', 'qart2', 'jga4', 'sge3', 'oga4', 'sha4', 'ptrt5', 'parq5', 'sha3', 'gart2', 'sga7', 'parf5', 'sga2', 'oga3', 'part2', 'part2', 'oart5', 'pavt6', 'sgz4', 'part3', 'wart5', 'cart2', 'part2', 'pary6', 'paxt2', 'sja3', 'sga3', 'sgj4', 'part9', 'pnrt2', 'sga3', 'sga3', 'pjrt5', 'part5', 'sva4']"
날짜,UPT_DT,"['20200003', '20290211', '23200107', '20500120', '20000107', '29200211', '20200611', '20200003', '21200120', '20200211', '20000203', '20200020', '20200120', '20200021', '60200121', '20240121', '20400203', '20200021', '20200208', '21200121', '20000121', '20100107', '20200020', '20203121', '20200620', '20220121', '29200120', '20800107', '20200403', '29200211', '20200127', '20200223', '20900121', '60200107', '20200903', '20280121', '20200120', '70200211', '20209120', '21200107', '21200211', '28200107', '20204121', '20207121', '24200121', '27200107', '20240203', '90200121', '20200110', '20300211', '90200107', '20200241', '20200121', '20201121', '26200121', '28200120', '70200203', '20200201', '20200120', '20700107', '20200120', '20200603', '20200201', '20200127', '20200130', '50200121', '20280120', '20800211', '20280107', '20200212', '20200218', '20200307', '20200212', '20209121', '20202203', '20206203', '20280211', '23200211', '27200121', '21200107', '20200207', '20200208', '20600211', '20250203', '70200211', '20200171', '26200120', '50200107', '20280121', '20200170', '20400203', '26200120', '20200903', '20200110', '90200120', '20240121', '20208120', '20200123', '60200120', '20205121']"
날짜,UPT_TM,"['116054', '173478', '152137', '111056', '173308', '172408', '873408', '182437', '752437', '180502', '110508', '173478', '173409', '111056', '112947', '111554', '113408', '123408', '152337', '178408', '113940', '110562', '152497', '110592', '152433', '103947', '157437', '178408', '111054', '111058', '173408', '171054', '111054', '193408', '153947', '130502', '110602', '252437', '161054', '172437', '113247', '913947', '154437', '111084', '117947', '121054', '103947', '119502', '113945', '110503', '113948', '113949', '116947', '110507', '111050', '173408', '158437', '110102', '113907', '113944', '413947', '116054', '173406', '411054', '119947', '120502', '173403', '152737', '152457', '513947', '111054', '178408', '111094', '110802', '173308', '113997', '173418', '173404', '121054', '513947', '154437', '152417', '111454', '111014', '713947', '113547', '511054', '573408', '100502', '112437', '111024', '151437', '115054', '152438', '151437', '172437', '873408', '143408', '110503', '181054']"
번호,IDF_RGSNO,"['FC0105050000', 'FC0100610001', 'FC0100510000', 'FC0106050000', 'MC0100410000', 'FC0105050000', 'FC9100410000', 'FC7101050000', 'FC0100410000', 'FC0151050100', 'FC0701050000', 'FC0100410090', 'FC0101010000', 'FC0161050000', 'FC9101050000', 'FS0100410001', 'FC0141050000', 'FC0101050190', 'FC0100415001', 'FG0101050100', 'FC0101050000', 'FC0100416000', 'FC0200410001', 'FC0800410001', 'FC0100400000', 'FC0101055000', 'FC0101050200', 'FQ0100410000', 'FC0101050100', 'FC0101050400', 'FC0101080000', 'FC0101050400', 'FC0100410008', 'FC2101050100', 'FC0100410007', 'FC0101054000', 'FC0101050260', 'BC0100410001', 'FC0100410001', 'FC0101850100', 'FC0300410000', 'FC0101053100', 'FC0100410001', 'FC0100410200', 'PC0101050100', 'FC0101040000', 'FC0102050200', 'FC0101050104', 'FB0101050100', 'FM0101050000', 'FC0101054200', 'FC0101350100', 'FC0101059200', 'FK0101050100', 'FC0100410700', 'FC0100410050', 'FC0101057000', 'FC0100430000', 'FC3101050200', 'FC4101050100', 'FC0101010000', 'FG0100410001', 'FC3101050100', 'FC0100410101', 'FC0141050000', 'FC0100415000', 'FC0101000000', 'FC0101050000', 'FC0101050400', 'FC0101550100', 'FC0109410001', 'FC0101050100', 'FC0101050200', 'FN0100410001', 'FC0101050005', 'FC0100417000', 'FC5101050200', 'FC0100410006', 'FC0100410003', 'FZ0100410000', 'FC0101050102', 'FC0101050070', 'FC0100410801', 'FC0101080200', 'FC0103050000', 'FC0101050050', 'FC0100410000', 'FC0100410000', 'FW0100410000', 'FC8101050200', 'FC0101050201', 'FC6101050100', 'FC0801050000', 'FC0100410000', 'FC0100410200', 'FC0101050090', 'FC0101850000', 'FC0100810001', 'FC0100410002', 'FC0110410000']"
