domain,col_nm,values
날짜,INP_DT,"['20500110', '10200110', '20200170', '20141018', '50200110', '20200710', '22190729', '20200113', '20141215', '20200112', '20195729', '22190729', '90141218', '40141218', '25190729', '20206110', '28141218', '21190729', '20150729', '22141218', '20180729', '20190739', '20160729', '10200110', '20190729', '20190029', '20199729', '90190729', '20141218', '20741218', '22190729', '20141298', '20200610', '20141211', '20190229', '20190729', '20206110', '20100729', '20141118', '24141218', '20190729', '20131218', '20146218', '20200210', '20145218', '23141218', '10200110', '20141288', '20180729', '60190729', '25200110', '40200110', '20141718', '30141218', '20390729', '20200118', '20141718', '20191218', '20200110', '24200110', '20141218', '20141118', '20110729', '20190729', '22200110', '20000110', '20141213', '20190429', '20141210', '20190229', '10190729', '80190729', '20204110', '20141918', '20200710', '20190729', '20200210', '20208110', '20641218', '20160729', '20141213', '20141298', '20900110', '20200180', '20190749', '20141218', '20900110', '20120729', '20141918', '20147218', '20141238', '23200110', '21141218', '20200160', '50190729', '21141218', '20141218', '20194729', '20100729', '20290729']"
날짜,INP_TM,"['152338', '119555', '119555', '111552', '112339', '111557', '131555', '112337', '531552', '111515', '112368', '112338', '111556', '112318', '131559', '117338', '111555', '131052', '111555', '111554', '212338', '114338', '116555', '172338', '131512', '139552', '112338', '135552', '116338', '212338', '131522', '712338', '112339', '731552', '136552', '912338', '811555', '111552', '112738', '131557', '111255', '181555', '111554', '911555', '132338', '112338', '131555', '111551', '118338', '511555', '311555', '111551', '111552', '134552', '812338', '912338', '131552', '171552', '111545', '111555', '131572', '162338', '131562', '712338', '131552', '111505', '131452', '131555', '112328', '111255', '130552', '119555', '111355', '131502', '111553', '111575', '111565', '112388', '116555', '112938', '112335', '101552', '111575', '112388', '111505', '117555', '139552', '631552', '112318', '112378', '611555', '101552', '712338', '112338', '112334', '111565', '110338', '131592', '111555', '131952']"
번호,UPT_USR_ID,"['MIG201912', 'tezt11', 'MIU201912', 'tjst11', 'FIG201912', 'test13', 'tkst11', 'MIG201942', 'MIG201917', 'ttst11', 'MIG201932', 'tesq11', 'tesl11', 'text11', 'test11', 'OIG201912', 'MIG201972', 'tett11', 'tesa11', 'tesx11', 'test11', 'MIG201918', 'tjst11', 'teqt11', 'west11', 'MIG211912', 'teht11', 'YIG201912', 'test16', 'teot11', 'MIG251912', 'tcst11', 'MXG201912', 'tedt11', 'tevt11', 'MIM201912', 'MIG201912', 'MIJ201912', 'yest11', 'MIG201914', 'tess11', 'teit11', 'tast11', 'tsst11', 'CIG201912', 'MIG201911', 'test01', 'MIG221912', 'MIG201917', 'telt11', 'MIG211912', 'tent11', 'MIG201913', 'tesb11', 'lest11', 'tesr11', 'test91', 'MIG201912', 'MIG201912', 'kest11', 'test13', 'LIG201912', 'test15', 'MIG201312', 'tesg11', 'MIG201212', 'test81', 'KIG201912', 'MIG201912', 'test11', 'VIG201912', 'MIG201912', 'YIG201912', 'MIG201912', 'test61', 'MIW201912', 'MIG221912', 'test11', 'MIG207912', 'tebt11', 'JIG201912', 'MIG211912', 'tesn11', 'MIG401912', 'MIG001912', 'test91', 'test31', 'AIG201912', 'test18', 'MIG201914', 'test10', 'uest11', 'MIG201982', 'tert11', 'MIG201612', 'MIB201912', 'MIG201992', 'MIG201910', 'MIG209912', 'test11']"
날짜,UPT_DT,"['20206110', '90200110', '20200117', '20200110', '20300110', '23200115', '20200110', '20220110', '25200110', '80200115', '20200110', '20900110', '20200110', '20200119', '20000110', '20260115', '20200113', '40200110', '20200180', '20200610', '20200710', '24200110', '20220110', '20600115', '20200910', '20200114', '27200110', '20200190', '20800115', '22200115', '70200110', '20280110', '26200115', '20200210', '23200110', '20200175', '20200110', '20000110', '20230115', '20400110', '20200160', '29200115', '20200810', '20210115', '20200114', '20200115', '20201115', '20270110', '20200315', '20200415', '20200115', '20280115', '20200111', '20200150', '20200110', '20200113', '20200100', '20900110', '20600110', '20202115', '20200210', '40200110', '20200110', '20200125', '20200114', '20200115', '20200111', '25200110', '70200115', '20200610', '20210110', '20280110', '20201115', '20206110', '80200110', '20208115', '20200110', '20200185', '20200110', '20200114', '20203110', '20206110', '20900115', '20240110', '20208115', '20200315', '20200190', '20200110', '22200115', '20200610', '20200110', '20200115', '20208110', '70200115', '20200165', '20200135', '20200310', '20200115', '20200310', '20800110']"
날짜,UPT_TM,"['116146', '112331', '112358', '141146', '112238', '113121', '112328', '111171', '112538', '171146', '112238', '192338', '711146', '112038', '112334', '111127', '117338', '112738', '116146', '112338', '112838', '311146', '111125', '131121', '151121', '112638', '912338', '112368', '112337', '111646', '812338', '111196', '115338', '115121', '511121', '110146', '121121', '111129', '111127', '111116', '102338', '111181', '711121', '311146', '110338', '111120', '111129', '111125', '112348', '112348', '111143', '110146', '111140', '211146', '111646', '112738', '711146', '612338', '151146', '111149', '111156', '111131', '171121', '111221', '113338', '112336', '111127', '411121', '111121', '112338', '611121', '111145', '111125', '111846', '111145', '114121', '111136', '111446', '311146', '111721', '111111', '111046', '141146', '111181', '811146', '117146', '111125', '111521', '112538', '112368', '161146', '111721', '181146', '111246', '113146', '111821', '111921', '111145', '111144', '111546']"
번호,ETP_NO,"['Y03323', 'A03682', 'E02737', 'E02037', 'E07535', 'E02323', 'E04535', 'E02535', 'E63889', 'E02839', 'E03323', 'E03289', 'E03683', 'E02897', 'E03880', 'E02555', 'W03889', 'E01889', 'C02837', 'E03809', 'Y02535', 'E02537', 'T03889', 'E03682', 'E02545', 'E03882', 'E05323', 'E82837', 'E33323', 'E02735', 'E02535', 'E03123', 'E02538', 'E32837', 'E03723', 'E06535', 'E02533', 'E03889', 'E02035', 'Q03889', 'E07682', 'Q03682', 'E93682', 'E08682', 'E02537', 'E03289', 'E03989', 'E03882', 'E83682', 'E02337', 'E03684', 'E03535', 'E13889', 'E02531', 'E02505', 'E03829', 'E02832', 'E00889', 'E03889', 'E03889', 'E03689', 'E03324', 'E09535', 'E02837', 'E03682', 'E03889', 'Q03889', 'E03869', 'E02575', 'E03123', 'E03602', 'E03325', 'E03882', 'E02735', 'F03682', 'E06682', 'E03662', 'E04535', 'E02037', 'E03482', 'E02335', 'Z03889', 'Z03323', 'E03389', 'L03682', 'E03982', 'T03323', 'E03683', 'E73323', 'E02505', 'L02837', 'E03886', 'E01889', 'E13889', 'E03682', 'E07682', 'E02833', 'E02536', 'E63889', 'I02535']"
날짜,END_DTM,"['10200115154214', '99991231236959', '20200316144059', '20200109171229', '20200109371209', '20205117134613', '22200115154214', '20200117154214', '20200117134313', '99991231215959', '20200116144055', '20200109171209', '20200109179209', '20000116144059', '20200116104059', '20500115154214', '20200114134613', '20270109171209', '99931231235959', '20200109111209', '20300116144059', '99951231235959', '20200109175209', '20200117134623', '20200109174209', '20200117137613', '20200115154114', '99991231235659', '20200117154214', '20200115154213', '99991231231959', '20200117134613', '20200116344059', '20200107171209', '99991231232959', '20200009171209', '20200115154214', '20200116144079', '20208117134613', '20200159171209', '20200115154214', '20290116144059', '20200316144059', '20200109171209', '20200116144049', '20200115156214', '60200116144059', '99991731235959', '29200117134613', '99991231435959', '20200117134513', '70200109171209', '99991231235959', '20200117134693', '99991291235959', '20200116144959', '20200115454214', '99391231235959', '50200115154214', '20200116944059', '20260115154214', '20200117134313', '20200109171209', '20400116144059', '20200116144059', '20200116144859', '20200115154014', '20200149171209', '90200117134613', '20500109171209', '49991231235959', '99791231235959', '24200116144059', '99991231735959', '20200109171209', '70200117134613', '20200115654214', '20200115154114', '20200115154210', '20200117164613', '20200116104059', '20200116144059', '20204117134613', '20200117114613', '20200115454214', '99991631235959', '40200116144059', '99991231239959', '99993231235959', '99991231235954', '20200109871209', '20200115154224', '28200109171209', '20204117134613', '20210117134613', '99991731235959', '20200615154214', '20200116144049', '20200125154214', '99991231233959']"
날짜,BGN_DTM,"['20193202093246', '20191229133854', '20191209133454', '30200131161201', '20191269133854', '20141209133854', '20200131161201', '22191202093246', '20591204104235', '26191204104235', '20200131161201', '20200203110510', '90191202093246', '20191204100235', '20191209163854', '20199202093246', '20200101161201', '20191209133844', '20491204104235', '10191204104235', '20100131161201', '20700131161201', '20191204104234', '20191004104235', '20101202093246', '26191209133854', '26191209133854', '20191208093246', '20200131151201', '20191202095246', '20200111161201', '20191504104235', '20191209133804', '20200131961201', '20191209113854', '20191204104235', '20240131161201', '20191207133854', '20191202093216', '20191302093246', '21191202093246', '20491202093246', '20199202093246', '20191904104235', '20240203140510', '20200403140510', '20191204104238', '20200131161201', '20191204104285', '20101202093246', '20200131191201', '20200131161203', '20200203640510', '20250203140510', '23200203140510', '20200203540510', '70200131161201', '20091204104235', '20198209133854', '20091202093246', '20270131161201', '20191202093246', '20198202093246', '20191202063246', '20200203140510', '20190204104235', '20101202093246', '10200131161201', '20191204804235', '20200131161291', '80200203140510', '30191209133854', '20201131161201', '20250203140510', '20191209133859', '80200203140510', '20181204104235', '20391204104235', '20200203140580', '20691204104235', '20200203140510', '20900203140510', '20191207093246', '20191204104275', '20280131161201', '20101209133854', '20191249133854', '20191208093246', '24200203140510', '20200131361201', '20691202093246', '20131209133854', '20191202093946', '20191904104235', '20191204144235', '20191204104238', '20191102093246', '20191209133852', '20141202093246', '20200203140515']"
번호,BIR_NO,"['1298210395', '3018213158', '3068200471', '3054213158', 'NULL', '1298210596', '3068200475', '3068204471', 'NULL', '3068200271', '6648300784', '3068250471', '6048300734', '3068200473', '3058213151', '6048300704', '3068202471', '7058213158', '6048100784', '3068260471', '3078213158', '1298210585', 'NULL', '3058213958', '6048340784', '1298210995', '6048300684', 'NULL', '6048370784', '4068200471', '3068200671', '1398210595', '1299210595', '1298214595', '3768200471', 'NULL', '1298210595', '8048300784', '6068200471', 'NULL', '1298240595', '6048305784', '3068250471', '6048330784', '1298210535', '6048300794', '1298210595', '6048300780', '6048303784', '3008200471', '1228210595', '1298210596', '1298270595', '1298210535', '3066200471', '6048300784', 'NULL', 'NULL', '3258213158', '4068200471', '6048300714', 'NULL', '1498210595', 'NULL', '1298210595', '3058213158', '3058203158', '1298213595', '6048300784', '3058263158', '3068200871', 'NULL', '1298210195', '1291210595', 'NULL', '6248300784', '1298220595', '3058213858', '3058213154', '3058213150', '3008200471', '6044300784', '3168200471', '3068202471', '3051213158', '3068200471', '3068200431', 'NULL', '6078300784', '3058213158', '1068200471', 'NULL', '3068200471', '1298210595', '3068202471', 'NULL', '3063200471', '3058813158', 'NULL', '1258210595']"
번호,RP_TEL,"['0116601234', '0638569114', 'NULL', '1583-7270', '0338509114', 'NULL', 'NULL', 'NULL', '0117387114', 'NULL', 'NULL', 'NULL', '1588-9270', 'NULL', '0516001234', '0638589114', '0317087114', '0516601834', '1548-7270', '0688509114', '0638509119', '0556601234', '0638569114', '0638209114', '0317387114', '1588-7270', 'NULL', 'NULL', '1588-7670', '1588-7273', 'NULL', 'NULL', '0536601234', '1584-7270', '0516605234', '0317387117', '0317387194', '0516606234', '0638509114', 'NULL', 'NULL', '3317387114', '0317387144', 'NULL', '0317347114', '0638509814', '0516601334', 'NULL', '0516601239', '0217387114', '0217387114', '0638589114', 'NULL', '0314387114', '9588-7270', '0638569114', '1588-7570', 'NULL', '0638509113', '0519601234', '1588-7970', '0632509114', '8588-7270', '0516601234', '0317387164', '0638506114', 'NULL', '1582-7270', '1588-7290', '0638509117', '0638519114', '1581-7270', 'NULL', '0317357114', '0536601234', '0317380114', '1588-7200', '0638503114', '0317387114', '0317987114', '6638509114', '0616601234', '0516601237', '0916601234', '0516601434', 'NULL', '0317387110', '0638599114', '0516601238', '1588-7270', '0638509115', 'NULL', '0638509113', '0310387114', '0816601234', '0638519114', 'NULL', '0516601534', '1288-7270', '0317387194']"
번호,INP_USR_ID,"['parf5', 'park2', 'pabt6', 'SYSTES', 'saa4', 'jga4', 'SYSTYM', 'parw2', 'SBSTEM', 'sqa4', 'WYSTEM', 'SYSTEI', 'part5', 'pari5', 'saa4', 'uart5', 'part0', 'pert5', 'SYSTER', 'phrt2', 'sba4', 'qart6', 'part3', 'parp2', 'mart6', 'SYSMEM', 'pagt2', 'parh2', 'sga6', 'SYSTLM', 'part8', 'patt2', 'pzrt6', 'part0', 'paro6', 'pmrt6', 'part7', 'pamt2', 'pabt2', 'parz5', 'SJSTEM', 'pait5', 'sxa4', 'SYGTEM', 'pare6', 'dart2', 'SYSWEM', 'part4', 'SFSTEM', 'sga8', 'soa4', 'sla4', 'pdrt2', 'cart5', 'part1', 'SUSTEM', 'parb2', 'xart5', 'sart5', 'hga4', 'paft5', 'pavt2', 'oga4', 'mart5', 'sga4', 'nart5', 'part3', 'sga1', 'SYSUEM', 'part5', 'SSSTEM', 'part7', 'eart5', 'sga6', 'pnrt6', 'pamt5', 'pqrt2', 'sgx4', 'part9', 'sga5', 'cga4', 'part6', 'sga5', 'pnrt6', 'SUSTEM', 'SYSTEI', 'past2', 'qart5', 'ZYSTEM', 'part4', 'sgv4', 'part2', 'parq5', 'paet2', 'pkrt6', 'part0', 'SYETEM', 'part3', 'pjrt2', 'part5']"
